image_id,Location,Filename,Year,Month,Day,Hour,AQI,pm25,pm10,O3,CO,SO2,NO2,AQI_Class,image_path,datetime_image,datetime_aqi,uses_hourly_measure,conf_twilight,sub_pm25,sub_pm10,dominant,is_pm_dominant,soft_aqi_flag,soft_aqi,conf_softlabel,conf_temporal,label_confidence,is_low_information,country_group,city,aqi_bin,strata
11941,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-55.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-55.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11942,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-56.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-56.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11943,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-57.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-57.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11944,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-58.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-58.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11945,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-59.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-59.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11946,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-6.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-6.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11947,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-60.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-60.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11949,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-62.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-62.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11950,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-63.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-63.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11951,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-64.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-64.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11952,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-65.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-65.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11953,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-66.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-66.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11954,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-67.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-67.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11955,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-68.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-68.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11956,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-69.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-69.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11958,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-70.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-70.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11959,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-71.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-71.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11961,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-73.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-73.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11962,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-74.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-74.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11963,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-75.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-75.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11964,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-76.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-76.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11965,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-77.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-77.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11966,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-78.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-78.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11968,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-8.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-1-8.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11971,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11972,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-1.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-1.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11973,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-10.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-10.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11974,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-11.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-11.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11975,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-12.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-12.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11976,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-13.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-13.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11977,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-14.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-14.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11979,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-16.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-16.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11980,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-17.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-17.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11981,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-18.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-18.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11983,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-2.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-2.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11984,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-20.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-20.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11987,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-23.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-23.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11989,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-25.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-25.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11990,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-26.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-26.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11991,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-27.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-27.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11992,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-28.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-28.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11993,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-29.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-29.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11996,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-31.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-31.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
11999,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-34.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-34.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
12001,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-36.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-36.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
12003,"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-38.jpg,2023,2,2,9:00,103,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/Dimapur_UHFSG_2023-02-02- 09.00-2-38.jpg,2023-02-02 09:00:00,2023-02-02 09:00:00,True,1.0,88.33333333333334,98.0,sub_pm10,True,1,88.33333333333334,0.5,1.0,0.5,False,PM25VISION,Dimapur,2,Dimapur_2
